,video_id,smile_prob,angry_prob,sob_prob,sentiment
68,6d33R5QPIXI,0.9163836240768432,0.02735008485615253,0.05626619607210159,smile
69,H0WB76UnEvE,0.7448075413703918,0.16123881936073306,0.0939536839723587,smile
70,xt9vFC4oWIQ,0.8673708438873291,0.04320449009537697,0.08942465484142302,smile
71,lOX4X0bpSCc,0.4443015158176422,0.1007942110300064,0.4549042880535126,sob
72,FvOUHFOFfGY,0.921167254447937,0.025562405586242683,0.05327030271291733,smile
73,4yOY4hDPotY,0.8669013977050781,0.03636046499013902,0.09673811495304108,smile
74,s63lKczvKWc,0.9141696095466614,0.029624870046973232,0.05620551854372025,smile
75,nlx-H5kxxkw,0.8840631246566772,0.026572402566671368,0.0893644317984581,smile
76,tP3f4yXLM4E,0.9224322438240052,0.027987640351057053,0.049580153077840805,smile
77,n5StUwJPF_g,0.8886721134185791,0.03367634862661362,0.07765163481235504,smile
78,JSAfPh1A25E,0.784851610660553,0.059862304478883736,0.1552860289812088,smile
79,hsm4poTWjMs,0.7510825395584106,0.08480294793844223,0.16411447525024414,smile
80,tQ7lOEoKgwM,0.8854991793632507,0.043890584260225296,0.07061023265123367,smile
81,AQ2p8hxX90Y,0.8466295599937439,0.045976322144269936,0.10739414393901824,smile
82,F1gLID2d8qY,0.8446705937385559,0.04110713303089142,0.11422219127416612,smile
83,NFa38a2XStM,0.8832348585128784,0.035097911953926086,0.08166715502738953,smile
84,DNOOxqIus08,0.8917255997657776,0.03308570012450218,0.07518864423036575,smile
85,M-HiHYebrJM,0.7558973431587219,0.08675075322389603,0.15735182166099548,smile
86,0K_d7YDaDFI,0.8386206030845642,0.05040176212787628,0.11097756773233414,smile
87,IKU13qDja7g,0.8774203658103943,0.040530994534492486,0.0820486769080162,smile
88,2YW5R97Hxf4,0.8648674488067627,0.04868430271744728,0.08644821494817734,smile
89,oc6okwrqtIw,0.7580077648162842,0.0656365379691124,0.17635564506053925,smile
90,BORZwEdEiJg,0.4384617507457733,0.4581156075000763,0.1034226194024086,angry
91,oU5IV35puhY,0.6715215444564819,0.08844483643770218,0.2400336563587189,smile
92,04l4LH_U21E,0.8841291069984436,0.04861903190612793,0.06725185364484787,smile
93,5jiS8DVDeUs,0.9002969861030579,0.03654896840453148,0.06315402686595918,smile
94,3zOS3g4lTtQ,0.4714751541614533,0.04917038232088089,0.4793544113636017,sob
95,lC6Tv8MtYT0,0.9053831100463868,0.031046336516737938,0.06357059627771378,smile
96,FaZ9NMurghk,0.2612311840057373,0.05943508446216584,0.6793337464332581,sob
97,waU2Sh67dwc,0.9264594912528992,0.02319895103573799,0.05034160614013672,smile
98,q4lyRLzFCbE,0.8224934339523315,0.05229853838682175,0.12520796060562134,smile
99,sOCaIUZaLB0,0.7792695760726929,0.10746023058891296,0.11327020823955535,smile
100,cnnmBXORPxE,0.7162039279937744,0.14091134071350098,0.14288471639156342,smile
101,xPxrAHrQcmM,0.7792714834213257,0.10997626930475236,0.11075226217508316,smile
102,AHhlqQz8bBQ,0.6578202247619629,0.12458383291959765,0.2175959199666977,smile
103,WiCo5GLBwVo,0.8819716572761536,0.03984789177775383,0.0781804695725441,smile
104,Hjy-LuGGxh0,0.9040906429290771,0.030193440616130832,0.06571585685014725,smile
105,HQjtBOdG_fQ,0.8989445567131042,0.03554112836718558,0.06551431119441986,smile
106,VzQz7HWJFto,0.8929175138473511,0.030430082231760025,0.0766524076461792,smile
107,24uGJMhUzSA,0.8617150187492371,0.03768764063715935,0.1005973219871521,smile
108,GwLg9kRGMG4,0.8769630789756775,0.05144266039133072,0.07159419357776642,smile
109,bvfNyLxQNPw,0.7994956374168396,0.06394961476325989,0.1365548074245453,smile
110,WemIClZUHWQ,0.4379793107509613,0.4235592484474182,0.1384614259004593,smile
111,YVygKPVS_LA,0.9035540223121644,0.03586113452911377,0.06058490648865701,smile
112,bbMRX7iPmBE,0.7427942156791687,0.0896654725074768,0.16754034161567688,smile
113,3SGlD1VZkUQ,0.7556943893432617,0.06404036283493042,0.18026526272296906,smile
114,LZrdDbG-dBY,0.6613740921020508,0.1830245852470398,0.15560124814510345,smile
115,oiHfpISbZmo,0.8917254209518433,0.036996815353631966,0.07127777487039566,smile
116,Hc_DBLB1m70,0.4842992424964905,0.04292430356144905,0.472776472568512,smile
117,ybdNcdhyHkU,0.8579671382904053,0.0460553765296936,0.09597746282815932,smile
118,vAmsbvSmaNU,0.8910014033317566,0.03606139123439789,0.07293719053268433,smile
119,D9ZoDfuCWro,0.9100412130355836,0.029557818546891206,0.06040099635720252,smile
120,MyGF8mFDMeI,0.8978663086891174,0.03308715298771858,0.06904657185077667,smile
121,vZ81AlxK1fs,0.8913800120353699,0.030575333163142208,0.0780446007847786,smile
122,zCYr0yy9rf0,0.7571830153465271,0.1234930455684662,0.11932390928268433,smile
123,CeEO5i_PZt0,0.7843737006187439,0.048024110496044166,0.16760222613811493,smile
124,6DbB6SMQhk8,0.8244999051094055,0.04090740531682968,0.1345927119255066,smile
125,El2ua1cw1KM,0.9234288930892944,0.027455931529402733,0.049115199595689774,smile
126,m_kr1lOYvBU,0.9332665205001832,0.02437969669699669,0.042353898286819465,smile
127,0oaAKwlwqDU,0.4457706809043884,0.2588911056518555,0.2953382432460785,smile
128,5TipHbcZofo,0.7729485630989075,0.06265223771333693,0.16439922153949738,smile
129,0Z9Li1g-oUc,0.9164831638336182,0.027620881795883186,0.05589592829346657,smile
130,HkWfn-FD0GA,0.890396773815155,0.03391515836119652,0.0756879597902298,smile
131,9l0KcZ5_3ps,0.4735313653945923,0.3748350441455841,0.1516336053609848,smile
132,0QUxviC-tpg,0.8788300156593323,0.033733952790498734,0.08743607252836227,smile
133,eJbul6IME1Q,0.8553156852722168,0.041324809193611145,0.10335950553417206,smile
134,eFxAlvYA2i0,0.8743261098861694,0.03420437499880792,0.09146959334611893,smile
135,5xmQwWkgKSA,0.9017241597175598,0.035685304552316666,0.06259056180715561,smile
136,UKkn5Su16JA,0.8686112761497498,0.038111269474029534,0.09327753633260727,smile
137,q8d6C3OTAvE,0.8948710560798645,0.042923618108034134,0.062205396592617035,smile
138,KUFD8rooABw,0.8797925114631653,0.04395536333322525,0.07625207304954529,smile
139,z8qFKYOGDrs,0.8868408203125,0.037413064390420914,0.07574610412120819,smile
140,z6q98btlSh4,0.9141249060630798,0.02998011000454425,0.05589503049850464,smile
141,mZuzd1B-Mm8,0.9022037386894226,0.031217960640788082,0.06657830625772476,smile
142,k-sF3TqJJEU,0.6656540036201477,0.05579740926623344,0.2785486280918121,smile
143,t93TZq10fyg,0.8252793550491333,0.06250349432229996,0.11221718043088913,smile
144,nyzhtvtJWDQ,0.9149047732353208,0.02819804102182388,0.05689718574285507,smile
145,mbj73YMbfM0,0.8395354747772217,0.058671180158853524,0.10179340839385986,smile
146,s_3PFdIq7a4,0.9089368581771852,0.030927641317248344,0.060135580599308014,smile
147,njgmjCkXk18,0.8280327916145325,0.044156838208436966,0.12781034409999847,smile
148,-XKpZAfQbv0,0.8779997229576111,0.03287287428975105,0.08912733942270279,smile
149,ZE_0kdgw0Ks,0.8747401833534241,0.037713997066020966,0.08754578977823257,smile
150,w_MQRGRapXo,0.6835857033729553,0.17071014642715454,0.14570419490337372,smile
151,UTL7AVY44PU,0.8424771428108215,0.043517719954252236,0.11400514096021652,smile
152,kvrRp9R4kgc,0.8632944226264954,0.0415874645113945,0.09511806070804596,smile
153,pE-KBGyzMpM,0.8101620078086853,0.0781799852848053,0.1116579696536064,smile
154,heWz1B4hkTk,0.8521292805671692,0.04140795767307282,0.1064627170562744,smile
155,2LJrARDBazQ,0.830966591835022,0.05791692808270455,0.11111648380756378,smile
156,1bENUw7xD6k,0.8666895031929016,0.04386337846517563,0.08944705128669739,smile
157,WK3Eqo46L0A,0.9108373522758484,0.026833955198526386,0.062328606843948364,smile
158,bccL6OOF8As,0.7796119451522827,0.06460590660572052,0.15578216314315796,smile
159,VlJmXPTimNU,0.8867663145065308,0.03446342051029205,0.0787702351808548,smile
160,l7vaPkRjs4I,0.810434877872467,0.05553985759615898,0.13402530550956726,smile
161,a8K7ZAnzJa4,0.8966688513755798,0.03528986871242523,0.06804127991199492,smile
162,a2P4wUJooNM,0.8784707188606262,0.039890386164188385,0.08163891732692719,smile
163,ppbhhKg_2_o,0.8793641328811646,0.044603049755096436,0.07603291422128677,smile
164,U6-t7WAR8bc,0.8807395100593567,0.03621125593781471,0.08304920792579651,smile
165,7vqXW3PboZA,0.8230342864990234,0.0527702234685421,0.12419549375772475,smile
166,ZsEbTRqf4v4,0.915829062461853,0.02784227021038533,0.05632863938808441,smile
167,XfLwZ0yr_dU,0.8731960654258728,0.03085293620824814,0.0959509015083313,smile
168,4gLDln7HNhA,0.8805740475654602,0.03444439917802812,0.08498149365186691,smile
169,h71J6eJ4Nd8,0.8416624665260315,0.055718176066875465,0.10261934995651244,smile
170,XrBgWl6jX5Y,0.8948388099670409,0.03371256962418556,0.0714486613869667,smile
171,QBm8vthloeQ,0.8682788014411926,0.0429995022714138,0.08872174471616745,smile
172,j66E7MKb5Q8,0.8931055068969727,0.03158997744321823,0.07530443370342255,smile
173,r_uDE_9olOA,0.926490306854248,0.030024725943803787,0.04348495602607727,smile
174,Xpaw_SezTTo,0.8733636140823364,0.03773877024650574,0.08889760076999664,smile
175,L5b-iTq_u0U,0.9231331944465636,0.02685146406292916,0.050015382468700416,smile
176,WuaS6wc0Hqo,0.7057613730430603,0.07194016128778458,0.22229842841625214,smile
177,X_c2lvartHM,0.7915790677070618,0.0773477554321289,0.1310732066631317,smile
178,Vd5KqUqFft8,0.616828978061676,0.2360309362411499,0.14714008569717407,smile
179,N0ULd96wlfs,0.8936532735824585,0.03343426436185837,0.07291249185800552,smile
180,0FHuNlJyHhk,0.8686178922653198,0.035800281912088394,0.09558182954788208,smile
181,0HNSyC9vgSY,0.2948938310146332,0.5124127864837646,0.19269341230392456,angry
182,RD0Ppk5UKDo,0.5252054333686829,0.06699655205011368,0.4077980220317841,smile
183,ic6s9-95zTU,0.7391200065612793,0.11638832092285155,0.14449159801006314,smile
184,snogfUPcn4I,0.6745375990867615,0.13533064723014832,0.19013172388076785,smile
185,uuIbtHvRZ7A,0.817722499370575,0.05138299986720085,0.1308944970369339,smile
186,PvtmaykI8ig,0.8293929696083069,0.045334003865718835,0.12527309358119965,smile
187,GX8eM4EfnP0,0.9153875708580016,0.029535096138715744,0.05507728084921837,smile
188,SPuG0VZc0XY,0.7564904689788818,0.07663550972938538,0.1668740063905716,smile
189,Y5N9o1yMnU4,0.7856167554855347,0.08938571810722351,0.12499752640724182,smile
190,T3p7iEf-Lo8,0.8727366924285889,0.07220079004764557,0.05506247654557228,smile
191,5dnnKLTpOR4,0.8977217078208923,0.030579911544919014,0.07169836759567261,smile
192,Fx6DP8T_Ec4,0.8289109468460083,0.0740613266825676,0.0970277413725853,smile
193,z_f4IEjHJ8o,0.8975095748901367,0.0290912501513958,0.07339930534362793,smile
194,f_pArUKQJUc,0.8135145902633667,0.058254379779100425,0.1282309889793396,smile
195,fCRHF4IJuA4,0.6077948808670044,0.07750005275011063,0.3147050738334656,smile
196,kJ3x72--bpA,0.8438296318054199,0.05352744832634927,0.10264288634061812,smile
197,la9etllIfuM,0.90654194355011,0.028692787513136864,0.06476525217294693,smile
198,FdeWpjkq78g,0.6528204083442688,0.17532595992088318,0.17185361683368686,smile
199,zbMWXBCVKpc,0.6296159029006958,0.1147805079817772,0.2556036114692688,smile
200,qQ0Yb2-H1a0,0.8837226033210754,0.038795676082372665,0.07748167961835861,smile
201,q4dSqKl8HGg,0.9312924146652222,0.02419446781277657,0.04451316967606545,smile
202,PDMNuf4b7w8,0.7061381340026855,0.1304463893175125,0.16341553628444672,smile
203,cyVPJt33b64,0.5906848311424255,0.06723199039697647,0.34208321571350103,smile
204,Q4UCUG4ZCdg,0.7660040259361267,0.1198529303073883,0.1141429916024208,smile
205,Yy1m07svjWg,0.8575215935707092,0.042704645544290536,0.09977377951145172,smile
206,Pknt3T-_9jY,0.912595510482788,0.031215136870741844,0.05618928745388985,smile
207,2-xYD4HghnI,0.808410108089447,0.04951222985982895,0.1420777142047882,smile
208,LWGbo3nVHDM,0.8006483316421509,0.05620487034320831,0.1431467831134796,smile
209,niqDv_Cho20,0.8490012884140015,0.046951361000537865,0.10404735058546066,smile
210,yLxaW2-9H4o,0.8201432228088379,0.0555548295378685,0.1243019551038742,smile
211,0f777ZDa70U,0.8908604383468628,0.03742394596338272,0.07171569764614105,smile
212,OBtC_5HzUFA,0.8706623315811157,0.039821300655603416,0.08951639384031296,smile
213,XULtV6f8j5E,0.8165542483329773,0.0727129876613617,0.11073268949985504,smile
214,grGRgksmCo4,0.7841419577598572,0.06330031156539917,0.15255774557590485,smile
215,FctRkKGTaxc,0.7583872079849243,0.0820213034749031,0.15959149599075315,smile
216,FcoQUKe9Q90,0.8561609983444214,0.04451039806008339,0.09932857751846312,smile
217,6GOJtRN8I5w,0.8224480152130127,0.062211502343416214,0.11534041911363604,smile
218,hTgsnMpaEKU,0.8926388025283813,0.031052747741341587,0.07630852609872818,smile
219,Vn3AdSkEpmc,0.8475827574729919,0.05044681951403618,0.1019703671336174,smile
220,zovQT7Puy7I,0.8618419170379639,0.034170448780059814,0.10398760437965393,smile
221,wTowEKjDGkU,0.8919984102249146,0.035373467952013016,0.07262813299894333,smile
222,bm_y_es1zTw,0.8254655599594116,0.04999904334545136,0.1245354413986206,smile
223,VyF-67KABXY,0.7620211839675903,0.13103945553302765,0.1069394275546074,smile
224,_Eb3A4EGC1A,0.8456571698188782,0.05755428224802017,0.09678862243890762,smile
225,BhzxkRoLLyQ,0.7893097400665283,0.10235460102558136,0.10833565890789032,smile
226,I5_807lDK3c,0.8787965774536133,0.04543929919600487,0.07576406002044678,smile
227,jYtTLfI8UhA,0.8573839664459229,0.032998926937580116,0.10961706191301346,smile
228,BG5ptzOnxPo,0.911665678024292,0.03203645721077919,0.0562979057431221,smile
229,mMJyTz2ltlQ,0.9133744239807128,0.03018907457590103,0.05643651634454727,smile
230,F_DkjmVUfis,0.9202497005462646,0.02690063789486885,0.052849609404802315,smile
231,re2hBp4XSjQ,0.8991358280181885,0.03404092788696289,0.06682329624891281,smile
232,OBaEdVKsCL4,0.8982920050621033,0.04060953482985497,0.06109850108623505,smile
233,-l7Y0s87nfk,0.9004559516906738,0.0328386127948761,0.06670539826154709,smile
234,dVqKBo9k_8Y,0.8927516937255859,0.04754670709371567,0.05970155820250511,smile
235,__ZSxRiwa20,0.8864543437957764,0.03855840489268303,0.07498729974031447,smile
236,bkDHMpOmBaI,0.8247642517089844,0.06992028653621674,0.10531545430421828,smile
237,uuqWa8VHJ1I,0.909005880355835,0.032207414507865906,0.05878666788339615,smile
238,ed5nuyTJgBI,0.9025004506111144,0.03191714733839035,0.06558243185281754,smile
239,Ae8NQKXGUCM,0.8255794644355774,0.055641435086727135,0.11877906322479248,smile
240,dxsoJwsLbTM,0.9146243333816528,0.028378305956721306,0.056997314095497124,smile
241,_MAFyrNSY1I,0.8535892963409424,0.040150370448827744,0.10626032948493958,smile
242,ezAXvZKf-cw,0.4840924739837647,0.36753249168396,0.14837507903575894,smile
243,JnmVzURMjLk,0.8190686702728271,0.046251196414232254,0.13468021154403687,smile
244,ULdRma9LwTQ,0.8981972336769104,0.037835653871297836,0.06396704912185669,smile
245,xrj--ZrjgFA,0.8220778107643127,0.04172489419579506,0.13619732856750488,smile
246,BvmLOjmKo-s,0.19644515216350555,0.05873491615056992,0.7448199987411499,sob
247,T7Vyok-lYrE,0.8186107277870178,0.07148607075214386,0.10990320146083833,smile
248,9BMM-nMrOgw,0.828858494758606,0.04663268476724625,0.12450888752937316,smile
249,SD0-owuwDpE,0.9056867957115172,0.030934758484363563,0.06337852030992508,smile
250,8A9UBdMBEgI,0.8456494808197021,0.03925266861915589,0.1150977462530136,smile
251,6pNWTmDkfFI,0.9145926237106324,0.03131338581442833,0.05409400537610054,smile
252,KWW7sytxjp0,0.8264424204826355,0.06313047558069229,0.11042708903551103,smile
253,QetUFjINFPI,0.8562977910041809,0.03810049965977669,0.1056017279624939,smile
254,gFTTzi3d_Eo,0.903163731098175,0.03594337776303291,0.060892965644598014,smile
255,nTQgVDB7VOA,0.8544774651527405,0.03644445911049843,0.1090780571103096,smile
256,ZmYpcOtCBi8,0.8769475817680359,0.04532719030976296,0.07772517204284668,smile
257,Sk7ViAofUUk,0.6194834113121033,0.08770519495010376,0.2928113639354706,smile
258,mLx7D98zP_A,0.8562472462654114,0.04359516501426697,0.10015761852264404,smile
259,tiszkAdlN8g,0.30695247650146484,0.4753373861312866,0.21771010756492606,angry
260,QRKEZaMuy8s,0.8170396089553833,0.04317953437566757,0.13978075981140134,smile
261,l79VOm4gi_E,0.902168869972229,0.03339434042572975,0.06443675607442856,smile
262,HPonkPrqWlU,0.8891113996505737,0.03924327716231346,0.0716453418135643,smile
263,MZ4JGye4dQU,0.8725937008857727,0.040449250489473336,0.08695698529481888,smile
264,83It8CBRaO8,0.9153236150741576,0.029356433078646663,0.0553198866546154,smile
265,uL1W1J7ZhIY,0.56764155626297,0.15512411296367645,0.2772343754768372,smile
266,nZDb40xiUto,0.5064908862113953,0.2169959545135498,0.2765131890773773,smile
267,gmBbE5LtaJw,0.732543408870697,0.094135582447052,0.17332102358341214,smile
268,ItOBzI6b0AM,0.8957832455635071,0.032590169459581375,0.07162658870220184,smile
269,zE9MBz_tNGI,0.570395827293396,0.14380823075771332,0.2857959568500519,smile
270,rkjh_whN5CQ,0.7829575538635254,0.11151424795389177,0.10552819073200226,smile
271,0wV92H2i6EA,0.7839289903640747,0.06401494890451431,0.1520560383796692,smile
272,bSukUsRszCo,0.2649737000465393,0.44630396366119385,0.28872233629226685,angry
273,bPCmgWhi5e0,0.8137543797492981,0.06999678909778595,0.11624883115291595,smile
274,SE3K2JTd-Ek,0.8231014609336853,0.1000652089715004,0.07683329284191133,smile
275,QyRACFUymJY,0.9048336744308472,0.03273794800043106,0.06242839992046356,smile
276,A8KPWIHGP4c,0.7133575677871704,0.08294752985239029,0.2036948949098587,smile
277,5y6gySjjwFY,0.9078542590141296,0.03172304481267929,0.06042273715138435,smile
278,oxoWhyS9buA,0.8946430683135986,0.03059600666165352,0.07476098835468292,smile
279,7G5M5A755O4,0.8448987603187561,0.050522733479738235,0.10457850992679596,smile
280,S6mhtCeuJRg,0.7831719517707825,0.11507118493318558,0.10175693035125732,smile
281,b80TWrBflh8,0.7367174625396729,0.06975189596414566,0.1935306340456009,smile
282,k7VxhNh5f8o,0.873932421207428,0.040516726672649384,0.08555086702108383,smile
283,7_nDgSuecVQ,0.8745865225791931,0.034996360540390015,0.09041715413331984,smile
284,gWx1fCP2-_o,0.8986374735832214,0.037473991513252265,0.0638885423541069,smile
285,KqVPpUuuAfM,0.886438250541687,0.03683628141880035,0.07672540843486786,smile
286,_Kf2WWR3gTI,0.7811129689216614,0.04788181185722351,0.1710052341222763,smile
287,P07HOoXLueg,0.9133095145225524,0.02860375680029392,0.05808676779270173,smile
288,es-YzoiNdbc,0.7636681199073792,0.04127299413084984,0.1950589120388031,smile
289,-Iye2bHWIr4,0.8673567771911621,0.0433131642639637,0.08933006227016449,smile
290,TIc-xNWxD-U,0.9136620163917542,0.03067408688366413,0.055663928389549255,smile
291,KO6VgINRUlo,0.9181378483772278,0.028794780373573307,0.053067296743392944,smile
292,UUOGVgComrU,0.8933103680610657,0.02782650664448738,0.07886312156915665,smile
293,uvfLZfV6094,0.9087547659873962,0.029171226546168324,0.06207407265901565,smile
294,f8WO8F2Cj4k,0.8601539134979248,0.039654623717069626,0.10019140690565108,smile
295,yGxjTH-iQNA,0.5504496097564697,0.2146630436182022,0.2348873615264893,smile
296,CXcV8IOH4rY,0.8966758847236633,0.033461134880781174,0.069862961769104,smile
297,uiuD2IF5JXw,0.8808838725090027,0.03953736647963524,0.07957876473665237,smile
298,RHPRUe-aZHA,0.8904212713241577,0.035773932933807366,0.07380478829145433,smile
299,z7aaeVTtfwA,0.8819248080253601,0.04377992823719978,0.07429516315460205,smile
300,I7Deo-9I6Ko,0.9207164645195008,0.026458103209733963,0.052825387567281716,smile
301,GEUoa6OXPA8,0.916171669960022,0.027174318209290504,0.056654032319784164,smile
302,k1-0ANY_9QQ,0.9240943789482116,0.0254120621830225,0.0504935160279274,smile
303,XkIohAK8zm0,0.9082592725753784,0.03088724799454212,0.060853548347949975,smile
304,2hOmR0mT8-o,0.8235569000244141,0.05259748920798302,0.12384559214115146,smile
305,rtA4Upggnuc,0.8369120359420776,0.0491512157022953,0.1139366701245308,smile
306,bU-swJDARE8,0.8842060565948486,0.0543590784072876,0.06143484264612197,smile
307,-P0D18iV6_o,0.8973978161811829,0.04224595054984093,0.0603562630712986,smile
308,bwlJnQFOcw0,0.7685639262199402,0.04124849662184715,0.1901875138282776,smile
309,TTN99PliSYc,0.8486396670341492,0.054477714002132416,0.0968826189637184,smile
310,KpoNgA1MSP0,0.8323082327842712,0.0356026403605938,0.13208922743797302,smile
311,wMmfUaIASuQ,0.9009253978729248,0.029776208102703094,0.06929845362901688,smile
312,aYi7hHWG7zw,0.8978243470191956,0.03431971371173858,0.06785593926906586,smile
313,zWdGQzpHh-w,0.8896421194076538,0.03292781114578247,0.07743000984191895,smile
314,Jnl1-2fySEs,0.7453117966651917,0.06993059813976288,0.18475763499736786,smile
315,8PSSBeiEOMw,0.879591703414917,0.045465722680091865,0.07494255155324936,smile
316,sJd-14ryQCc,0.7499625086784363,0.0934349074959755,0.15660256147384646,smile
317,r7u_FpYI05s,0.5553998947143555,0.07774985581636429,0.3668502569198608,smile
318,CwUbQBjRGIE,0.546490490436554,0.07902336865663527,0.37448611855506897,smile
