,video_id,smile_prob,angry_prob,sob_prob,sentiment
175,i9zLv77COc8,0.9264068007469176,0.024439221248030663,0.04915398359298706,smile
176,3-144RjSRWI,0.8401924371719359,0.04467954486608505,0.1151280403137207,smile
177,eQhWGnKw5Hc,0.8386438488960266,0.04441531002521515,0.11694087088108066,smile
178,7QJPCIBgV5g,0.8433302640914917,0.04657558351755142,0.11009420454502106,smile
179,Ea04DriyYb4,0.613876461982727,0.07612960785627365,0.30999401211738586,smile
180,Qn8dMQJlDZE,0.7907361388206482,0.07213490456342697,0.13712894916534424,smile
181,8Y_NXBHm92w,0.29622161388397217,0.2891649305820465,0.4146134555339813,sob
182,rr85rpSi0yI,0.7756006121635437,0.10065941512584686,0.12373997271060945,smile
183,K_uCyxNsHpo,0.8836184740066528,0.04036227986216545,0.07601925730705261,smile
184,hpMeCem6Hss,0.8372880220413208,0.06864693760871887,0.09406505525112152,smile
185,gpY9qUbPXbM,0.7804892659187317,0.0864446759223938,0.1330660581588745,smile
186,uf-36RC6JHE,0.8212763667106628,0.060137853026390076,0.11858572065830232,smile
187,uhZE84C5g0M,0.8888112902641296,0.03687450662255287,0.0743141770362854,smile
188,EDO8Z3O7lus,0.4207575023174286,0.3934195339679718,0.1858229637145996,smile
189,JCkyKujZplk,0.9176921844482422,0.030486505478620533,0.051821280270814896,smile
190,ymyY7jez0rM,0.9195905327796936,0.02991469390690327,0.05049480497837066,smile
191,ay-8L8PZ6BI,0.8939677476882935,0.02774632908403873,0.07828585803508759,smile
192,NvgYhf2LnVI,0.8555700182914734,0.05105644091963768,0.0933736115694046,smile
193,p35UfHw7PPI,0.8626078963279724,0.0355355404317379,0.10185657441616057,smile
194,SWlnzF8bFXM,0.854060709476471,0.053435634821653366,0.09250375628471376,smile
195,0La8uz7WJiU,0.8277358412742615,0.08302832394838333,0.08923587203025818,smile
196,ELS5RLbSukU,0.8570876121520996,0.05474233254790306,0.08816999942064285,smile
197,f8T_-E1ViVw,0.8306239247322083,0.04826731234788895,0.12110871076583862,smile
198,NSuaUok-wTY,0.5508286952972412,0.2039611637592316,0.2452101856470108,smile
199,CqRKOY4Cgvw,0.8492017984390259,0.08814780414104463,0.0626504048705101,smile
200,LrIFp4sAIGo,0.8687107563018799,0.04305413365364075,0.08823516219854355,smile
201,-bCiD4QGSvQ,0.6456921696662903,0.04704176634550095,0.3072660565376282,smile
202,7g0oEVP1huA,0.8890895843505859,0.03715883567929268,0.07375162094831468,smile
203,AVYBAxqykdE,0.21738991141319275,0.61562180519104,0.166988343000412,angry
204,7osSbbc2xVg,0.8000565171241759,0.06065668538212776,0.1392868012189865,smile
205,NYXABBpPJss,0.9129648804664612,0.032637469470500946,0.05439762771129608,smile
206,DiQ2AieIo0Q,0.8889521956443787,0.03766176104545593,0.0733860582113266,smile
207,FDq9QC206eU,0.8726506233215332,0.0412435382604599,0.08610577136278152,smile
208,HRPaFOs4vu4,0.8205353021621704,0.05187866091728209,0.1275860071182251,smile
209,CyKAgXbEX3A,0.8544836640357971,0.045101851224899285,0.10041452199220656,smile
210,fITRL6oXWao,0.7846119403839111,0.06447665393352509,0.15091146528720856,smile
211,bJbAZh3fv0g,0.9210861325263976,0.02850984409451485,0.05040397867560387,smile
212,JFm7YDVlqnI,0.7203993201255798,0.053410567343235016,0.2261901199817657,smile
213,FbM1yi4mMMc,0.9108957052230836,0.031081244349479675,0.05802300199866295,smile
214,0C80BSgjb8M,0.7763178944587708,0.1321548968553543,0.09152718633413316,smile
215,YNyFAro1E5M,0.8642534017562866,0.043036893010139465,0.09270966798067093,smile
216,euiSHuaw6Q4,0.6818225383758545,0.2015489935874939,0.116628460586071,smile
217,IcqFcBmkSoQ,0.8668067455291748,0.042091287672519684,0.09110193699598312,smile
218,EIzazUv2gtI,0.8804247975349426,0.028811233118176464,0.09076403081417084,smile
219,L2O-ZLKLhiw,0.8462145924568176,0.06227138265967369,0.09151411056518556,smile
220,nyzhtvtJWDQ,0.9149311184883118,0.02986492216587067,0.055203959345817566,smile
221,aS1no1myeTM,0.8240989446640015,0.046283453702926636,0.1296176016330719,smile
222,7XvVaeVdPnQ,0.8711754083633423,0.047383539378643036,0.08144108951091766,smile
223,279RNoP5UyU,0.9136777520179749,0.027461158111691475,0.05886107310652732,smile
224,nPO2XNDFWN0,0.8736511468887329,0.03792377561330795,0.08842500299215318,smile
225,Db_mZ_2gtLg,0.8588227629661559,0.04537718370556832,0.09580005705356598,smile
226,pWoerADzny4,0.895027756690979,0.04789148271083832,0.057080768048763275,smile
227,ZOcI_9pAR_A,0.8685746788978577,0.060476254671812064,0.07094907760620117,smile
228,dANJlolAYyA,0.9045806527137756,0.03094775043427944,0.06447158753871918,smile
229,CNMvPse-P-g,0.8028554916381836,0.08115532994270325,0.11598920077085495,smile
230,1YlsqNMzaL8,0.9063655734062196,0.03091656975448132,0.06271784752607346,smile
231,dX480fsk510,0.6495157480239868,0.24646982550621035,0.10401446372270584,smile
232,-N0x_Tt7WVc,0.8723636865615845,0.04045472294092178,0.08718160539865494,smile
233,LgJhcGl_h7Y,0.7891262173652649,0.06097971647977829,0.1498940736055374,smile
234,XDCXT7C7lnk,0.8886602520942688,0.035465609282255166,0.07587411254644394,smile
235,x2JkhZd_Kxc,0.9310223460197448,0.02444868348538876,0.044528964906930917,smile
236,b703NY5__pA,0.8354665637016296,0.08729887753725052,0.07723455876111984,smile
237,ydipwkP8r_Y,0.755336344242096,0.07183849066495895,0.17282521724700928,smile
238,c-ogahIlhWk,0.921884536743164,0.02787464298307896,0.05024081841111183,smile
239,bUAxPG3GYi8,0.8628024458885193,0.04240519553422928,0.09479238092899324,smile
240,rYErvhVhlzU,0.6236262321472168,0.12218456715345385,0.2541891634464264,smile
241,H7CpOdB2-rg,0.8898482918739319,0.03510742262005806,0.07504425197839737,smile
242,RuhvdaDabpU,0.5312157273292542,0.3230346441268921,0.14574956893920898,smile
243,fnGRjwAst7o,0.2705768346786499,0.4673857688903809,0.26203739643096924,angry
244,hz9_jkrrptU,0.7832880020141602,0.046296481043100364,0.17041553556919098,smile
245,KHeVTRrg4h8,0.8496581912040709,0.05996789038181305,0.0903739407658577,smile
246,JeqNGzsOEaw,0.8902540802955627,0.03747918456792832,0.07226666808128357,smile
247,CR4m1Lxpu0A,0.8526420593261719,0.054956968873739236,0.09240097552537918,smile
248,FFt_dffYAtA,0.8878412246704102,0.04605286568403244,0.0661059319972992,smile
249,SCUXdRb5abU,0.8028605580329895,0.11101849377155304,0.08612095564603807,smile
250,e5WUD0g9QHg,0.8606597781181335,0.03967827558517456,0.09966195374727248,smile
251,5A0hhsYVO1Q,0.8829283714294434,0.03300848975777626,0.08406311273574829,smile
252,fqT81qdPpOw,0.8767505288124084,0.045234017074108124,0.07801537960767746,smile
253,0opZqh_TprM,0.8694964647293091,0.0566600039601326,0.07384351640939713,smile
254,1-o42q7yjA4,0.34385469555854803,0.2119501829147339,0.44419506192207336,sob
255,Biagyb7AcK8,0.908633589744568,0.03338224068284035,0.0579841136932373,smile
256,vZA5heWazIQ,0.8930686116218567,0.02954299375414848,0.07738832384347916,smile
257,korwt6MHfkA,0.8916059136390686,0.032301150262355804,0.07609295099973679,smile
258,8yqpfLLG_vQ,0.8977500796318054,0.035061124712228775,0.0671888217329979,smile
259,X57qD_LTRgY,0.8168872594833374,0.047648996114730835,0.13546374440193176,smile
260,E3tCHMagPOY,0.8192467093467712,0.04590846598148346,0.1348448544740677,smile
261,qYrELVEGJkg,0.6351030468940735,0.15749110281467438,0.20740586519241333,smile
262,uROtbSbkaq8,0.8433035016059875,0.09888935089111328,0.05780712515115737,smile
263,re4nmwWJrBU,0.9035863876342772,0.03404228016734123,0.06237129122018814,smile
264,iIDWMpP84jY,0.7635787129402161,0.06786169111728667,0.16855959594249725,smile
265,84lMEGPUmi4,0.6261676549911499,0.0951157957315445,0.278716504573822,smile
266,G6PZm8vhm6I,0.8180002570152283,0.049376580864191055,0.13262318074703214,smile
267,446fgjNuhTQ,0.8877404928207397,0.033675521612167365,0.07858402281999588,smile
268,90Mb0sGociQ,0.6196321845054626,0.05742506682872772,0.32294270396232605,smile
269,31JRUvNQnpM,0.84904944896698,0.040568053722381585,0.11038248986005783,smile
270,5xd9lQ0G78Q,0.8852949738502502,0.035866286605596535,0.07883872091770172,smile
271,LZj4thUjeaM,0.4760052859783173,0.06881584227085114,0.4551788866519928,smile
272,JX3OU5weSOQ,0.899683952331543,0.03327832370996475,0.06703784316778183,smile
273,vJGkkncp3wI,0.8783330917358398,0.04605749621987343,0.07560941576957703,smile
274,tOQgGQKi-n4,0.2586105763912201,0.5134441852569579,0.2279452383518219,angry
275,oZOVFc0bLpA,0.8674465417861938,0.050611160695552826,0.08194233477115631,smile
276,NkE0AMGzpJY,0.8905096650123596,0.035903625190258026,0.07358678430318832,smile
277,QcTwbXLMm9c,0.8323928713798523,0.051788825541734695,0.11581838130950928,smile
278,qDFjsMFojzs,0.914398431777954,0.027130670845508572,0.05847089737653732,smile
279,ozWNPkhqi8o,0.900185763835907,0.03772648423910141,0.06208775937557221,smile
280,7mH-ug3Dgo8,0.8901447057723999,0.03395107761025429,0.07590415328741074,smile
281,m1t1ooj_Em0,0.8175452947616577,0.0745372474193573,0.10791752487421036,smile
282,4fSGeKU5Mvw,0.8225206136703491,0.05910200998187065,0.11837738752365112,smile
283,jWQNqlZ47Ec,0.5430090427398682,0.05198866501450538,0.4050022661685944,smile
284,6BEfZCH1nN8,0.619621992111206,0.06098773702979088,0.3193902969360352,smile
285,xE2f745DICI,0.8703176379203796,0.03822854161262512,0.09145381301641464,smile
286,4rjNpA94ly4,0.8998308181762695,0.035772837698459625,0.06439627707004547,smile
287,b8pSdMHicYw,0.8356466293334961,0.06038053333759307,0.10397281497716904,smile
288,4YxOo_o006k,0.8530204296112059,0.04372367262840271,0.10325589030981064,smile
289,oBOKCRuo2y4,0.9235416054725648,0.024713391438126564,0.05174500867724418,smile
290,_rJYc_k-w84,0.8438999056816101,0.06412827968597412,0.09197178483009337,smile
291,oVa90i9OKQg,0.8749038577079773,0.04606959223747253,0.0790264829993248,smile
292,_jj_-ElKrdM,0.451442152261734,0.18985866010189054,0.35869914293289185,smile
293,_3DHGXgZ-_s,0.8037753105163574,0.060938194394111626,0.13528655469417572,smile
294,8oKYK1MPwhM,0.8350410461425781,0.07270830124616623,0.09225061535835266,smile
295,O10tb7s1ja4,0.9059686064720154,0.029632665216922763,0.06439873576164246,smile
296,KOIgb6lQ1JY,0.9044955968856812,0.02892803773283958,0.06657633930444717,smile
297,0VJ37Gsmq4Y,0.7608969211578369,0.06541246175765991,0.17369064688682556,smile
298,7pgY_TpojtU,0.8508541584014893,0.044130515307188034,0.10501522570848464,smile
299,991WEUcdXoo,0.75377357006073,0.04451793804764748,0.20170848071575165,smile
300,hid7EJkwDNk,0.8831506371498108,0.051162198185920715,0.06568725407123566,smile
301,_yKoFS4mgHI,0.7805880308151245,0.1053863689303398,0.11402561515569687,smile
302,0wurtsQ31TE,0.7676708698272705,0.05981981009244919,0.1725093424320221,smile
303,uR6iN7Ty_mc,0.8843718767166138,0.041825655847787864,0.07380252331495285,smile
304,3-2dn0VupZM,0.8467752933502197,0.04877511039376259,0.10444968938827516,smile
305,So1wxlBfFJk,0.7912207841873169,0.07209771126508713,0.1366814523935318,smile
306,Itr3jnGNNEo,0.9205945730209352,0.02465132251381874,0.05475407838821411,smile
307,o2L1mnfIjtA,0.90160870552063,0.034267548471689224,0.06412370502948761,smile
308,VDz87RfzDps,0.785141110420227,0.11960494518280028,0.09525389969348907,smile
309,3WluJtsQEPs,0.9176582098007202,0.029670020565390587,0.05267182737588882,smile
310,jqPofJ3tKKM,0.8648476600646973,0.047758735716342926,0.0873936340212822,smile
311,9ZZEiDyzy04,0.8564704060554504,0.04644937068223953,0.09708021581172943,smile
312,RA86c9veerc,0.9021731615066528,0.02727295458316803,0.07055393606424333,smile
313,uViueiV8fME,0.8669754266738892,0.0613233745098114,0.07170116901397705,smile
314,OplU67FMw5U,0.8595243692398071,0.03864456713199616,0.10183113068342207,smile
315,waImBy8OMrs,0.8778102993965149,0.03994573280215264,0.0822439193725586,smile
316,FctRkKGTaxc,0.7435775995254517,0.08463387191295624,0.1717885136604309,smile
317,PRU3qndohWI,0.7375968098640442,0.06885767728090286,0.19354550540447235,smile
318,Dn4WxSPmTeU,0.9081990718841552,0.028968183323740963,0.06283264607191086,smile
319,CsRKOZAu1lc,0.6349893808364868,0.12574808299541473,0.23926255106925964,smile
320,0w4Nts7YpHo,0.9034191370010376,0.03602934628725052,0.06055153161287308,smile
